E906;NA;MARANO DI NAPOLI;;Q1BV;NA;NA;NA20;063041;06/02/1863;;
E907;NO;MARANO TICINO;;A5GT;NO;NO;NO00;003091;23/04/1863;;
E908;RM;MARANO EQUO;;M1CR;RM;RM;RM20;058055;30/12/1872;;
E910;UD;MARANO LAGUNARE;;F6CY;UD;UD;UD00;030056;03/07/1893;;
E911;VR;MARANO DI VALPOLICELLA;;D6CF;VR;VR;VR00;023046;26/08/1867;;
E912;VI;MARANO VICENTINO;;D7CL;VI;VI;VI20;024056;02/09/1867;;
E914;CS;MARANO MARCHESATO;;T3DH;CS;CS;CS00;078076;17/03/1861;;
E915;CS;MARANO PRINCIPATO;;T3DI;CS;CS;CS00;078077;17/03/1861;;
E917;AT;MARANZANA;;A3CL;AT;AT;AL10;005061;17/03/1861;;
E919;PZ;MARATEA;;S1BX;PZ;PZ;PZ00;076044;17/03/1861;;
E921;MI;MARCALLO CON CASONE;;C1KG;MI;MI;PV00;015134;02/08/1870;;
E922;MN;MARCARIA;;C6BH;MN;MN;MN00;020031;01/01/1872;;
E923;CZ;MARCEDUSA;;T2CX;CZ;CZ;CZ00;079071;17/03/1861;;
E924;RM;MARCELLINA;;M1CS;RM;RM;RM20;058056;17/02/1910;;
E925;CZ;MARCELLINARA;;T2CY;CZ;CZ;CZ00;079072;17/03/1861;;
E927;RI;MARCETELLI;;M4BP;RI;RI;RI00;057036;17/03/1861;;
E928;BS;MARCHENO;;C3GN;BS;BS;BS00;017104;17/03/1861;;
E929;VA;MARCHIROLO;;C9FN;VA;VA;VA00;012097;17/03/1861;;
E930;LI;MARCIANA;;I4AK;LI;LI;LI10;049010;07/04/1884;;
E931;LI;MARCIANA MARINA;;I4AL;LI;LI;LI10;049011;03/08/1894;;
E932;CE;MARCIANISE;;Q4CL;CE;CE;CE00;061049;17/03/1861;;
E933;AR;MARCIANO DELLA CHIANA;;I2AX;AR;AR;AR00;051022;17/03/1861;;
E934;PV;MARCIGNAGO;;C7FE;PV;PV;PV00;018086;17/03/1861;;
E936;VE;MARCON;;D1BA;VE;VE;VE00;027020;19/11/1866;;
E938;BZ;MAREBBE;ENNEBERG;E2DR;;;;021047;16/10/1920;;
E939;CN;MARENE;;A4FB;CN;CN;CN30;004117;17/03/1861;;
E940;TV;MARENO DI PIAVE;;D5BR;TV;TV;TV00;026038;25/11/1867;;
E941;TO;MARENTINO;;A1HC;TO;TO;TO20;001144;17/03/1861;;
E944;AT;MARETTO;;A3CM;AT;AT;AT00;005062;17/03/1861;;
E945;CN;MARGARITA;;A4FC;CN;CN;CN20;004118;17/03/1861;;
E946;BT;MARGHERITA DI SAVOIA;;R3BF;FG;FG;FG00;110005;24/01/1879;;
E947;LC;MARGNO;;C4KK;LC;LC;LC00;097047;17/03/1861;;
E949;MN;MARIANA MANTOVANA;;C6BI;MN;MN;MN10;020032;01/07/1868;;
E951;CO;MARIANO COMENSE;;C4KL;CO;CO;CO00;013143;29/12/1862;;
E952;GO;MARIANO DEL FRIULI;;F3CL;GO;GO;;031010;05/01/1921;;
E953;CL;MARIANOPOLI;;U3AI;CL;CL;CL00;085008;17/03/1861;;
E954;NA;MARIGLIANELLA;;Q1BW;NA;NA;CE00;063042;17/03/1861;;
E955;NA;MARIGLIANO;;Q1BX;NA;NA;CE00;063043;17/03/1861;;
E956;RC;MARINA DI GIOIOSA IONICA;;T1CD;RC;RC;RC00;080045;22/07/1948;;
E957;PA;MARINEO;;U1BW;PA;PA;PA00;082046;17/03/1861;;
E958;RM;MARINO;;M1CT;RM;RM;RM20;058057;15/01/1871;;
E959;BZ;MARLENGO;MARLING;E2DT;;;;021048;16/10/1920;;
E960;PT;MARLIANA;;I8AK;PT;PT;PT00;047007;17/03/1861;;
E961;BS;MARMENTINO;;C3GP;BS;BS;BS00;017105;17/03/1861;;
E962;MN;MARMIROLO;;C6BJ;MN;MN;MN00;020033;01/01/1872;;
E963;CN;MARMORA;;A4FD;CN;CN;CN00;004119;17/03/1861;;
E965;VA;MARNATE;;C9FP;VA;VA;MI20;012098;21/01/1866;;
E967;BS;MARONE;;C3GQ;BS;BS;BS00;017106;17/03/1861;;
E968;RC;MAROPATI;;T1CE;RC;RC;RC00;080046;17/03/1861;;
E970;VI;MAROSTICA;;D7CM;VI;VI;VI10;024057;19/11/1866;;
E971;FI;MARRADI;;I1BE;FI;FI;FI00;048026;17/03/1861;;
E972;OR;MARRUBIU;;V4BA;OR;OR;OR00;095025;17/03/1861;;
E973;CN;MARSAGLIA;;A4FE;CN;CN;CN20;004120;17/03/1861;;
E974;TP;MARSALA;;U9AL;TP;TP;TP00;081011;17/03/1861;;
E975;PG;MARSCIANO;;L1BR;PG;PG;PG00;054027;17/03/1861;;
E976;PZ;MARSICO NUOVO;;S1BY;PZ;PZ;PZ00;076045;17/03/1861;;
E977;PZ;MARSICOVETERE;;S1BZ;PZ;PZ;PZ00;076046;17/03/1861;;
E978;VT;MARTA;;M5BN;VT;VT;VT00;056034;15/01/1871;;
E979;LE;MARTANO;;R4BP;LE;LE;LE00;075040;17/03/1861;;
E980;VE;MARTELLAGO;;D1BB;VE;VE;VE00;027021;19/11/1866;;
E981;BZ;MARTELLO;MARTELL;E2DU;;;;021049;16/10/1920;;
E982;UD;MARTIGNACCO;;F6CZ;UD;UD;UD00;030057;19/11/1866;;
E983;CR;MARTIGNANA DI PO;;C5FD;CR;CR;CR00;019057;05/01/1863;;
E984;LE;MARTIGNANO;;R4BQ;LE;LE;LE00;075041;17/03/1861;;
E986;TA;MARTINA FRANCA;;R5AN;TA;TA;TA00;073013;01/04/1864;;
E987;BG;MARTINENGO;;C2HE;BG;BG;BG00;016133;17/03/1861;;
E988;CN;MARTINIANA PO;;A4FF;CN;CN;CN30;004121;19/12/1862;;
E989;TE;MARTINSICURO;;N4BD;TE;TE;TE00;067047;28/04/1963;;
E990;CZ;MARTIRANO;;T2CZ;CZ;CZ;CZ00;079073;18/01/1957;SI;SI
E991;CZ;MARTIRANO LOMBARDO;;T2DA;CZ;CZ;CZ00;079074;17/03/1861;SI;SI
E992;SS;MARTIS;;V3BR;SS;SS;SS00;090039;17/03/1861;;
E993;RC;MARTONE;;T1CF;RC;RC;RC00;080047;17/03/1861;;
E994;LO;MARUDO;;C1KH;LO;LO;LO00;098036;08/02/1869;;
E995;TA;MARUGGIO;;R5AP;TA;TA;TA00;073014;17/03/1861;;
E997;AV;MARZANO DI NOLA;;Q2BY;AV;AV;AV00;064047;07/11/1862;;
E998;CE;MARZANO APPIO;;Q4CM;CE;CE;CE00;061050;10/04/1863;;
E999;PV;MARZANO;;C7FF;PV;PV;PV00;018087;01/11/1872;;
F001;CS;MARZI;;T3DJ;CS;CS;CS00;078078;17/03/1861;;
F002;VA;MARZIO;;C9FQ;VA;VA;VA00;012099;17/03/1861;;
F003;MI;MASATE;;C1KI;MI;MI;MI20;015136;17/03/1861;;
F004;CT;MASCALI;;U4BA;CT;CT;CT00;087023;17/03/1861;;
F005;CT;MASCALUCIA;;U4BB;CT;CT;CT00;087024;17/03/1861;;
F006;PZ;MASCHITO;;S1CA;PZ;PZ;PZ00;076047;17/03/1861;;
F007;VA;MASCIAGO PRIMO;;C9FR;VA;VA;VA00;012100;23/02/1863;;
F009;TV;MASER;;D5BS;TV;TV;TV00;026039;19/11/1866;;
F010;VB;MASERA;;A5GU;VB;VB;VB00;103042;17/03/1861;;
F011;PD;MASERA' DI PADOVA;;D3BZ;PD;PD;PD00;028048;14/02/1868;;
F012;TV;MASERADA SUL PIAVE;;D5BT;TV;TV;TV00;026040;19/11/1866;;
F013;PD;MASI;;D3BY;PD;PD;PD10;028049;19/11/1866;;
F015;AL;MASIO;;A2FB;AL;AL;AL00;006091;17/03/1861;;
F016;FE;MASI TORELLO;;H2AM;FE;FE;FE00;038012;09/10/1959;;
F017;CO;MASLIANICO;;C4KN;CO;CO;CO00;013144;17/03/1861;;
F020;GE;MASONE;;G1CF;GE;GE;GE00;010032;17/03/1861;;
F021;FM;MASSA FERMANA;;K2BH;AP;AP;AP10;109011;24/11/1862;;
F022;AQ;MASSA D'ALBE;;N1CI;AQ;AQ;AQ00;066054;06/05/1863;;
F023;MS;MASSA;;I6AA;MS;MS;MS00;045010;10/10/1868;;
F024;PG;MASSA MARTANA;;L1BS;PG;PG;PG00;054028;13/04/1863;;
F025;PT;MASSA E COZZILE;;I8AL;PT;PT;PT10;047008;17/03/1861;;
F027;TA;MASSAFRA;;R5AQ;TA;TA;TA00;073015;17/03/1861;;
F028;LO;MASSALENGO;;C1KK;LO;LO;LO00;098037;09/06/1879;;
F029;RA;MASSA LOMBARDA;;H7AP;RA;RA;RA00;039013;17/03/1861;;
F030;NA;MASSA LUBRENSE;;Q1BY;NA;NA;NA20;063044;17/03/1861;;
F032;GR;MASSA MARITTIMA;;I3AP;GR;GR;GR00;053015;17/03/1861;;
F033;PD;MASSANZAGO;;D3CA;PD;PD;PD00;028050;19/11/1866;;
F035;LU;MASSAROSA;;I5AS;LU;LU;LU00;046018;02/01/1870;;
F037;BI;MASSAZZA;;A6DT;BI;BI;BI00;096031;17/03/1861;;
F041;TO;MASSELLO;;A1HD;TO;TO;TO50;001145;17/03/1861;;
F042;BI;MASSERANO;;A6DU;BI;BI;BI00;096032;17/03/1861;;
F043;CE;SAN MARCO EVANGELISTA;;Q4FE;CE;CE;CE00;061104;22/05/1975;SI;SI
F044;AP;MASSIGNANO;;K2BI;AP;AP;AP10;044029;17/03/1861;;
F045;TN;MASSIMENO;;E1ID;;;;022112;16/10/1920;;
F046;SV;MASSIMINO;;G4CA;SV;SV;SV10;009037;17/03/1861;;
F047;NO;MASSINO VISCONTI;;A5GV;NO;NO;VB00;003093;17/03/1861;;
F048;VB;MASSIOLA;;A5GW;VB;VB;VB00;103043;05/08/1884;;
F050;OR;MASULLAS;;V4BB;OR;OR;OR00;095026;17/03/1861;;
F051;MC;MATELICA;;K3AZ;MC;MC;MC00;043024;17/03/1861;;
F052;MT;MATERA;;S2AA;MT;MT;MT00;077014;17/03/1861;;
F053;TO;MATHI;;A1HE;TO;TO;TO20;001146;17/03/1861;;
F054;LE;MATINO;;R4BR;LE;LE;LE00;075042;17/03/1861;;
F055;CB;MATRICE;;P1BX;CB;CB;CB00;070037;17/03/1861;;
F058;TO;MATTIE;;A1HF;TO;TO;TO60;001147;17/03/1861;;
F059;FG;MATTINATA;;R3BG;FG;FG;FG00;071031;19/08/1955;;
F061;TP;MAZARA DEL VALLO;;U9AM;TP;TP;TP00;081012;13/07/1863;;
F063;BS;MAZZANO;;C3GR;BS;BS;BS00;017107;17/03/1861;;
F064;RM;MAZZANO ROMANO;;M1CU;RM;RM;RM20;058058;26/08/1872;;
F065;CL;MAZZARINO;;U3AJ;CL;CL;CL00;085009;17/03/1861;;
F066;ME;MAZZARRA' SANT'ANDREA;;U6CC;ME;ME;ME00;083046;10/11/1862;;
F067;TO;MAZZE';;A1HG;TO;TO;TO40;001148;17/03/1861;;
F068;TN;MAZZIN;;E1IG;;;;022113;16/10/1920;;
F070;SO;MAZZO DI VALTELLINA;;C8BT;SO;SO;SO00;014040;13/07/1863;;
F073;NU;MEANA SARDO;;V2CA;NU;NU;NU00;091047;29/09/1862;;
F074;TO;MEANA DI SUSA;;A1HH;TO;TO;TO60;001149;05/01/1863;;
F078;MB;MEDA;;C1KM;MI;MI;MI20;108030;17/03/1861;;
F080;PV;MEDE;;C7FG;PV;PV;PV10;018088;17/03/1861;;
F081;GO;MEDEA;;F3CN;GO;GO;;031011;05/01/1921;;
F082;PR;MEDESANO;;H5BA;PR;PR;PR00;034020;03/11/1873;;
F083;BO;MEDICINA;;H1BP;BO;BO;BO00;037037;17/03/1861;;
F084;MI;MEDIGLIA;;C1KN;MI;MI;MI20;015139;22/01/1869;;
F085;BG;MEDOLAGO;;C2HH;BG;BG;BG00;016250;17/03/1861;;
F086;MN;MEDOLE;;C6BK;MN;MN;MN10;020034;01/07/1868;;
F087;MO;MEDOLLA;;H4AW;MO;MO;MO00;036021;17/03/1861;;
F088;TV;MEDUNA DI LIVENZA;;D5BU;TV;TV;TV00;026041;23/08/1884;;
F089;PN;MEDUNO;;F5BB;PN;PN;PN00;093026;19/11/1866;;
F092;PD;MEGLIADINO SAN VITALE;;D3CC;PD;PD;PD10;028052;19/11/1866;;
F093;NO;MEINA;;A5GX;NO;NO;VB00;003095;17/03/1861;;
F095;RO;MELARA;;D4BS;RO;RO;RO00;029032;19/11/1866;;
F096;AL;MELAZZO;;A2FC;AL;AL;AL10;006092;17/03/1861;;
F097;FC;MELDOLA;;H3AU;FO;FO;FO00;040019;17/03/1861;;
F098;GE;MELE;;G1CG;GE;GE;GE00;010033;17/03/1861;;
F100;MI;MELEGNANO;;C1KQ;MI;MI;MI20;015140;17/03/1861;;
F101;LE;MELENDUGNO;;R4BS;LE;LE;LE00;075043;17/03/1861;;
F102;LO;MELETI;;C1KR;LO;LO;CR00;098038;17/03/1861;;
F104;PZ;MELFI;;S1CB;PZ;PZ;PZ00;076048;17/03/1861;;
F105;RC;MELICUCCA';;T1CG;RC;RC;RC00;080048;17/03/1861;;
F106;RC;MELICUCCO;;T1CH;RC;RC;RC00;080049;15/07/1936;;
F107;SR;MELILLI;;U8AN;SR;SR;SR00;089012;17/03/1861;;
F108;KR;MELISSA;;T2DB;KR;KR;KR00;101014;17/03/1861;;
F109;LE;MELISSANO;;R4BT;LE;LE;LE00;075044;12/05/1921;;
F110;AV;MELITO IRPINO;;Q2BZ;AV;AV;AV00;064048;10/11/1862;;
F111;NA;MELITO DI NAPOLI;;Q1CA;NA;NA;NA20;063045;19/01/1863;;
F112;RC;MELITO DI PORTO SALVO;;T1CI;RC;RC;RC00;080050;23/06/1864;;
F113;BN;MELIZZANO;;Q3BS;BN;BN;BN00;062039;17/03/1861;;
F114;CN;MELLE;;A4FG;CN;CN;CN30;004122;17/03/1861;;
F115;SO;MELLO;;C8BU;SO;SO;SO00;014041;17/03/1861;;
F116;TV;SILEA;;D5BV;TV;TV;TV00;026081;19/11/1866;;
F117;LE;MELPIGNANO;;R4BU;LE;LE;LE00;075045;17/03/1861;;
F118;BZ;MELTINA;MOELTEN;E2DW;;;;021050;16/10/1920;;
F119;MI;MELZO;;C1KS;MI;MI;MI20;015142;17/03/1861;;
F120;CO;MENAGGIO;;C4KP;CO;CO;CO00;013145;17/03/1861;;
F122;PV;MENCONICO;;C7FH;PV;PV;PV20;018089;17/03/1861;;
F123;IM;MENDATICA;;G2CD;IM;IM;IM00;008034;17/03/1861;;
F125;CS;MENDICINO;;T3DK;CS;CS;CS00;078079;17/03/1861;;
F126;AG;MENFI;;U2AX;AG;AG;AG00;084023;17/03/1861;;
F127;RM;MENTANA;;M1CV;RM;RM;RM20;058059;27/11/1895;;
F130;VE;MEOLO;;D1BC;VE;VE;VE00;027022;19/11/1866;;
F131;AL;MERANA;;A2FD;AL;AL;AL10;006093;17/03/1861;;
F132;BZ;MERANO;MERAN;E2DX;;;;021051;16/10/1920;;
F133;LC;MERATE;;C4KQ;LC;LC;LC00;097048;17/03/1861;;
F134;VA;MERCALLO;;C9FT;VA;VA;VA00;012101;17/03/1861;;
F135;PU;MERCATELLO SUL METAURO;;K4BH;PS;PS;PS10;041025;17/03/1861;;
F136;PU;MERCATINO CONCA;;K4BI;PS;PS;PS10;041026;17/03/1861;;
F137;RN;NOVAFELTRIA;;K4BJ;RN;RN;PS10;099023;20/04/1907;;
F138;SA;MERCATO SAN SEVERINO;;Q5CY;SA;SA;SA00;065067;24/08/1869;;
F139;FC;MERCATO SARACENO;;H3AV;FO;FO;FO00;040020;17/03/1861;;
F140;TO;MERCENASCO;;A1HL;TO;TO;TO40;001150;17/03/1861;;
F141;AV;MERCOGLIANO;;Q2CA;AV;AV;AV00;064049;17/03/1861;;
F144;UD;MERETO DI TOMBA;;F6DA;UD;UD;UD00;030058;19/11/1866;;
F145;AN;MERGO;;K1AY;AN;AN;AN00;042024;17/03/1861;;
F146;VB;MERGOZZO;;A5GZ;VB;VB;VB00;103044;17/03/1861;;
F147;ME;MERI';;U6CD;ME;ME;ME00;083047;17/03/1861;;
F148;PD;MERLARA;;D3CD;PD;PD;PD10;028053;19/11/1866;;
F149;LO;MERLINO;;C1KV;LO;LO;LO00;098039;17/03/1861;;
F151;CO;MERONE;;C4KR;CO;CO;CO00;013147;17/03/1861;;
F152;BR;MESAGNE;;R2AJ;BR;BR;BR00;074010;17/03/1861;;
F153;SO;MESE;;C8BW;SO;SO;SO00;014043;17/03/1861;;
F154;VA;MESENZANA;;C9FU;VA;VA;VA00;012102;17/03/1861;;
F155;MI;MESERO;;C1KW;MI;MI;PV00;015144;17/03/1861;;
F156;FE;MESOLA;;H2AP;FE;FE;FE00;038014;17/03/1861;;
F157;KR;MESORACA;;T2DC;KR;KR;KR00;101015;17/03/1861;;
F158;ME;MESSINA;;U6AA;ME;ME;ME00;083048;14/01/1866;;
F161;PD;MESTRINO;;D3CE;PD;PD;PD00;028054;19/11/1866;;
F162;NA;META;;Q1CB;NA;NA;NA20;063046;17/03/1861;;
F165;MB;MEZZAGO;;C1KY;MI;MI;MI20;108031;17/03/1861;;
F167;BI;MEZZANA MORTIGLIENGO;;A6DV;BI;BI;BI00;096033;23/04/1863;;
F168;TN;MEZZANA;;E1IL;;;;022114;16/10/1920;;
F170;PV;MEZZANA BIGLI;;C7FI;PV;PV;PV10;018090;17/03/1861;;
F171;PV;MEZZANA RABATTONE;;C7FJ;PV;PV;PV10;018091;10/05/1873;;
F172;VR;MEZZANE DI SOTTO;;D6CH;VR;VR;VR00;023047;19/11/1866;;
F173;GE;MEZZANEGO;;G1CH;GE;GE;GE10;010034;17/03/1861;;
F175;PV;MEZZANINO;;C7FK;PV;PV;PV20;018092;17/03/1861;;
F176;TN;MEZZANO;;E1IM;;;;022115;16/10/1920;;
F182;TO;MEZZENILE;;A1HN;TO;TO;TO20;001152;17/03/1861;;
F183;TN;MEZZOCORONA;;E1IP;;;;022116;16/10/1920;;
F184;PA;MEZZOJUSO;;U1BX;PA;PA;PA00;082047;17/03/1861;;
F186;BG;MEZZOLDO;;C2HI;BG;BG;BG00;016134;17/03/1861;;
F187;TN;MEZZOLOMBARDO;;E1IR;;;;022117;16/10/1920;;
F188;NO;MEZZOMERICO;;A5HB;NO;NO;NO00;003097;17/03/1861;;
F189;BI;MIAGLIANO;;A6DW;BI;BI;BI00;096034;17/03/1861;;
F190;TV;MIANE;;D5BW;TV;TV;TV00;026042;19/11/1866;;
F191;NO;MIASINO;;A5HC;NO;NO;NO00;003098;17/03/1861;;
F192;VB;MIAZZINA;;A5HD;VB;VB;VB00;103045;17/03/1861;;
F193;RI;MICIGLIANO;;M4BQ;RI;RI;RI00;057037;17/03/1861;;
F194;LE;MIGGIANO;;R4BV;LE;LE;LE00;075046;17/03/1861;;
F196;CH;MIGLIANICO;;N2CD;CH;CH;CH00;069050;17/03/1861;;
F200;CZ;MIGLIERINA;;T2DD;CZ;CZ;CZ00;079077;17/03/1861;;
F201;MT;MIGLIONICO;;S2AR;MT;MT;MT00;077015;17/03/1861;;
F202;GE;MIGNANEGO;;G1CI;GE;GE;GE00;010035;17/03/1861;;
F203;CE;MIGNANO MONTE LUNGO;;Q4CN;CE;CE;CE00;061051;17/03/1861;;
F205;MI;MILANO;;C1AA;MI;MI;MI10;015146;23/06/1873;;
F206;ME;MILAZZO;;U6CE;ME;ME;ME00;083049;29/08/1879;;
F207;VV;MILETO;;T2DE;VV;VV;VV00;102021;17/03/1861;;
F208;OR;MILIS;;V4BC;OR;OR;OR00;095027;17/03/1861;;
F209;CT;MILITELLO IN VAL DI CATANIA;;U4BC;CT;CT;CT00;087025;29/12/1862;;
F210;ME;MILITELLO ROSMARINO;;U6CF;ME;ME;ME00;083050;06/02/1863;;
F213;SV;MILLESIMO;;G4CB;SV;SV;SV00;009038;17/03/1861;;
F214;CT;MILO;;U4BD;CT;CT;CT00;087026;15/02/1955;;
F216;BS;MILZANO;;C3GU;BS;BS;BS00;017108;17/03/1861;;
F217;CT;MINEO;;U4BE;CT;CT;CT00;087027;17/03/1861;;
F218;VR;MINERBE;;D6CI;VR;VR;VR00;023048;19/11/1866;;
F219;BO;MINERBIO;;H1BQ;BO;BO;BO00;037038;30/01/1869;;
F220;BT;MINERVINO MURGE;;R1BE;BA;BA;BA10;110006;19/01/1863;;
F221;LE;MINERVINO DI LECCE;;R4BW;LE;LE;LE00;075047;01/04/1864;;
F223;SA;MINORI;;Q5CZ;SA;SA;SA00;065068;17/03/1861;;
F224;LT;MINTURNO;;M3AQ;LT;LT;LT00;059014;28/07/1879;;
F225;LU;MINUCCIANO;;I5AT;LU;LU;LU00;046019;17/03/1861;;
F226;SV;MIOGLIA;;G4CC;SV;SV;SV00;009039;17/03/1861;;
F229;VE;MIRA;;D1BE;VE;VE;VE00;027023;01/01/1868;;
F230;AV;MIRABELLA ECLANO;;Q2CC;AV;AV;AV00;064050;29/12/1862;;
F231;CT;MIRABELLA IMBACCARI;;U4BF;CT;CT;CT00;087028;29/12/1862;;
F232;AL;MIRABELLO MONFERRATO;;A2FE;AL;AL;AL20;006094;16/02/1863;;
F233;CB;MIRABELLO SANNITICO;;P1BY;CB;CB;CB00;070038;06/02/1863;;
F238;PV;MIRADOLO TERME;;C7FP;PV;PV;PV00;018093;01/11/1872;;
F239;IS;MIRANDA;;P2BB;IS;IS;IS00;094027;17/03/1861;;
F240;MO;MIRANDOLA;;H4AX;MO;MO;MO00;036022;17/03/1861;;
F241;VE;MIRANO;;D1BF;VE;VE;PD00;027024;19/11/1866;;
F242;ME;MIRTO;;U6CG;ME;ME;ME00;083051;17/03/1861;;
F243;BG;MISANO DI GERA D'ADDA;;C2HJ;BG;BG;BG00;016135;10/08/1863;;
F244;RN;MISANO ADRIATICO;;H3AW;RN;RN;RN00;099005;02/01/1870;;
F246;PA;MISILMERI;;U1BY;PA;PA;PA00;082048;17/03/1861;;
F247;MB;MISINTO;;C1LD;MI;MI;MI20;108032;09/01/1882;;
F248;LC;MISSAGLIA;;C4KU;LC;LC;LC00;097049;19/06/1882;;
F249;PZ;MISSANELLO;;S1CC;PZ;PZ;PZ00;076049;17/03/1861;;
F250;CT;MISTERBIANCO;;U4BG;CT;CT;CT00;087029;17/03/1861;;
F251;ME;MISTRETTA;;U6CH;ME;ME;ME00;083052;17/03/1861;;
F254;AT;MOASCA;;A3CP;AT;AT;AT00;005063;17/03/1861;;
F256;GE;MOCONESI;;G1CJ;GE;GE;GE10;010036;17/03/1861;;
F257;MO;MODENA;;H4AA;MO;MO;MO00;036023;17/03/1861;;
F258;RG;MODICA;;U7AG;RG;RG;RG00;088006;17/03/1861;;
F259;FC;MODIGLIANA;;H3AX;FO;FO;FO00;040022;17/03/1861;;
F260;LO;TAVAZZANO CON VILLAVESCO;;C1LE;LO;LO;LO00;098056;09/06/1879;;
F261;OR;MODOLO;;V2CB;NU;NU;NU00;095084;17/03/1861;;
F262;BA;MODUGNO;;R1BF;BA;BA;BA00;072027;17/03/1861;;
F263;TN;MOENA;;E1IT;;;;022118;16/10/1920;;
F265;LC;MOGGIO;;C4KV;LC;LC;LC00;097050;17/03/1861;;
F266;UD;MOGGIO UDINESE;;F6DC;UD;UD;UD00;030059;19/11/1866;;
F267;MN;MOGLIA;;C6BL;MN;MN;MN00;020035;20/11/1876;;
F268;MC;MOGLIANO;;K3BA;MC;MC;MC00;043025;17/03/1861;;
F269;TV;MOGLIANO VENETO;;D5BX;TV;TV;TV00;026043;14/02/1868;;
F270;OR;MOGORELLA;;V4BD;OR;OR;OR00;095028;17/03/1861;;
F271;OR;RUINAS;;V4BT;OR;OR;OR00;095044;14/06/1928;;
F272;OR;MOGORO;;V4BE;OR;OR;OR00;095029;17/03/1861;;
F274;BN;MOIANO;;Q3BT;BN;BN;BN00;062040;15/03/1867;;
F275;UD;MOIMACCO;;F6DD;UD;UD;UD00;030060;19/11/1866;;
F276;BG;MOIO DE' CALVI;;C2HK;BG;BG;BG00;016136;13/07/1863;;
F277;ME;MOIO ALCANTARA;;U6CI;ME;ME;ME00;083053;10/11/1862;;
F278;SA;MOIO DELLA CIVITELLA;;Q5DA;SA;SA;SA00;065069;19/01/1863;;
F279;CN;MOIOLA;;A4FH;CN;CN;CN00;004123;17/03/1861;;
F280;BA;MOLA DI BARI;;R1BG;BA;BA;BA00;072028;17/03/1861;;
F281;AL;MOLARE;;A2FF;AL;AL;AL10;006095;17/03/1861;;
F283;LU;MOLAZZANA;;I5AU;LU;LU;LU00;046020;17/03/1861;;
F284;BA;MOLFETTA;;R1BH;BA;BA;BA10;072029;17/03/1861;;
F287;BN;MOLINARA;;Q3BU;BN;BN;BN00;062041;17/03/1861;;
F288;BO;MOLINELLA;;H1BR;BO;BO;BO00;037039;17/03/1861;;
F290;IM;MOLINI DI TRIORA;;G2CG;IM;IM;IM10;008035;22/01/1904;;
F293;AL;MOLINO DEI TORTI;;A2FH;AL;AL;AL40;006096;11/05/1891;;
F294;CB;MOLISE;;P1BZ;CB;CB;CB00;070039;17/03/1861;;
F295;PZ;MOLITERNO;;S1CD;PZ;PZ;PZ00;076050;17/03/1861;;
F297;VC;MOLLIA;;A6DX;VC;VC;VC00;002078;17/03/1861;;
F299;AG;PORTO EMPEDOCLE;;U2AY;AG;AG;AG00;084028;19/01/1863;;
F301;RC;MOLOCHIO;;T1CJ;RC;RC;RC00;080051;17/03/1861;;
F304;LC;MOLTENO;;C4KY;LC;LC;LC00;097051;17/03/1861;;
F305;CO;MOLTRASIO;;C4KZ;CO;CO;CO00;013152;17/03/1861;;
F307;TN;MOLVENO;;E1IX;;;;022120;16/10/1920;;
F308;AT;MOMBALDONE;;A3CQ;AT;AT;AL10;005064;17/03/1861;;
F309;CN;MOMBARCARO;;A4FI;CN;CN;CN20;004124;17/03/1861;;
F310;PU;MOMBAROCCIO;;K4BK;PS;PS;PS00;041027;17/03/1861;;
F311;AT;MOMBARUZZO;;A3CR;AT;AT;AL10;005065;17/03/1861;;
F312;CN;MOMBASIGLIO;;A4FJ;CN;CN;CN20;004125;17/03/1861;;
F313;AL;MOMBELLO MONFERRATO;;A2FJ;AL;AL;AL20;006097;16/02/1863;;
F315;TO;MOMBELLO DI TORINO;;A1HS;TO;TO;TO20;001153;05/01/1863;;
F316;AT;MOMBERCELLI;;A3CS;AT;AT;AT00;005066;17/03/1861;;
F317;NO;MOMO;;A5HF;NO;NO;NO00;003100;17/03/1861;;
F318;TO;MOMPANTERO;;A1HT;TO;TO;TO60;001154;17/03/1861;;
F319;RI;MOMPEO;;M4BR;RI;RI;RI00;057038;17/03/1861;;
F320;AL;MOMPERONE;;A2FK;AL;AL;AL40;006098;17/03/1861;;
F322;CB;MONACILIONI;;P1CA;CB;CB;CB00;070040;17/03/1861;;
F323;AT;MONALE;;A3CT;AT;AT;AT00;005067;17/03/1861;;
F324;RC;MONASTERACE;;T1CK;RC;RC;RC00;080052;17/03/1861;;
F325;AT;MONASTERO BORMIDA;;A3CU;AT;AT;AL10;005068;16/02/1863;;
F326;CN;MONASTERO DI VASCO;;A4FK;CN;CN;CN20;004126;19/12/1862;;
F327;TO;MONASTERO DI LANZO;;A1HU;TO;TO;TO20;001155;05/01/1863;;
F328;BG;MONASTEROLO DEL CASTELLO;;C2HM;BG;BG;BG00;016137;13/07/1863;;
F329;CN;MONASTEROLO CASOTTO;;A4FL;CN;CN;CN20;004127;19/12/1862;;
F330;CN;MONASTEROLO DI SAVIGLIANO;;A4FM;CN;CN;CN30;004128;19/12/1862;;
F332;TV;MONASTIER DI TREVISO;;D5BY;TV;TV;TV00;026044;14/02/1868;;
F333;SU;MONASTIR;;V1DG;CA;CA;CA00;111041;17/03/1861;;
